composition,band_gap,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,range Column,mean Column,avg_dev Column,mean Row,avg_dev Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,mean NsValence,avg_dev NsValence,mean NpValence,avg_dev NpValence,range NdValence,mean NdValence,avg_dev NdValence,mean NfValence,avg_dev NfValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mean NsUnfilled,avg_dev NsUnfilled,mean NpUnfilled,avg_dev NpUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mean GSbandgap,avg_dev GSbandgap,mean GSmagmom,avg_dev GSmagmom,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber
Pb0.92Sn0.08Se1,0.06,34.0,82.0,48.0,56.72,23.257600000000004,34.0,80.0,89.0,9.0,84.96000000000001,4.04,207.2,128.24,139.5404,62.246832,78.96,600.61,106.61,543.4838,52.556104000000005,494.0,2.0,15.0,1.0,4.960000000000001,0.96,120.0,146.0,26.0,132.72,12.72,120.0,1.96,2.55,0.5899999999999999,2.4252,0.1247999999999998,2.55,2.0,0.0,3.0,1.0,0.0,10.0,0.0,6.44,6.9552,28.0,14.0,21.44,6.0352,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,25.92,33.285,7.364999999999995,27.222,1.3019999999999987,0.3995,0.3995,0.0,0.0,211.0,116.14,102.14
Cd1Se1,1.75,34.0,48.0,14.0,41.0,7.0,34.0,70.0,89.0,19.0,79.5,9.5,112.411,33.45100000000001,95.6855,16.725500000000004,78.96,594.22,100.22000000000004,544.11,50.110000000000014,494.0,4.0,14.0,2.0,4.5,0.5,120.0,144.0,24.0,132.0,12.0,120.0,1.69,2.55,0.8599999999999999,2.12,0.4299999999999999,1.69,2.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,4.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,19.495,25.92,6.425000000000001,22.707500000000003,3.2125000000000004,0.3995,0.3995,0.0,0.0,180.0,104.0,90.0
Cu3Sb1S4,0.75,16.0,51.0,35.0,25.25,9.25,16.0,64.0,88.0,24.0,78.625,10.96875,121.76,89.69500000000001,55.08225,23.01725,32.065,1357.77,969.41,816.3162500000001,427.95625,388.36,5.0,14.0,2.25,3.625,0.625,105.0,139.0,34.0,119.375,14.375,105.0,1.9,2.58,0.6800000000000002,2.25875,0.3212500000000001,2.58,1.625,0.46875,2.375,1.78125,10.0,5.0,5.0,0.0,0.0,15.0,9.0,9.0,3.0,0.375,0.46875,1.375,1.03125,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.75,0.5625,11.07,31.56,20.49,20.9896875,7.439765625,1.101,1.101,0.0,0.0,155.0,140.125,70.125
Ga1As1,1.46,31.0,33.0,2.0,32.0,1.0,31.0,74.0,84.0,10.0,79.0,5.0,74.9216,5.198599999999999,72.3223,2.5992999999999995,69.723,1090.0,787.0899999999999,696.455,393.545,302.91,2.0,14.0,1.0,4.0,0.0,119.0,122.0,3.0,120.5,1.5,119.0,1.81,2.18,0.3700000000000001,1.995,0.185,1.81,2.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,15.0,2.0,14.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,18.8575,22.175,3.317499999999999,20.51625,1.6587499999999995,0.0,0.0,0.0,0.0,102.0,115.0,51.0
As2Te3,1.76,33.0,52.0,19.0,44.4,9.12,52.0,84.0,90.0,6.0,87.6,2.880000000000001,127.6,52.6784,106.52864,25.285632,127.6,1090.0,367.34,869.5959999999999,176.3232,722.66,1.0,15.6,0.4800000000000001,4.6,0.4800000000000001,119.0,138.0,19.0,130.4,9.12,138.0,2.1,2.18,0.08,2.132,0.0384,2.1,2.0,0.0,3.6,0.48,0.0,10.0,0.0,0.0,0.0,16.0,1.0,15.6,0.4800000000000001,0.0,0.0,2.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.4,0.48,22.175,34.7633333333,12.588333333299996,29.72799999998,6.0423999999839975,0.2784,0.2227199999999999,0.0,0.0,14.0,157.6,6.719999999999999
Cd3As2,0.24,33.0,48.0,15.0,42.0,7.2,48.0,70.0,84.0,14.0,75.6,6.719999999999999,112.411,37.4894,97.41524,17.994912000000003,112.411,1090.0,495.78,792.5319999999999,237.9744,594.22,3.0,13.2,1.44,4.6,0.4800000000000001,119.0,144.0,25.0,134.0,12.0,144.0,1.69,2.18,0.4900000000000002,1.886,0.2352,1.69,2.0,0.0,1.2,1.44,0.0,10.0,0.0,0.0,0.0,15.0,3.0,13.2,1.44,0.0,0.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,19.495,22.175,2.68,20.567,1.2863999999999998,0.0,0.0,0.0,0.0,28.0,182.8,13.439999999999998
W1O3,2.9,8.0,74.0,66.0,24.5,24.75,8.0,51.0,87.0,36.0,78.0,13.5,183.84,167.8406,57.95955,62.940225,15.9994,3695.0,3640.2,964.85,1365.075,54.8,10.0,13.5,3.75,3.0,1.5,66.0,162.0,96.0,90.0,36.0,66.0,2.36,3.44,1.08,3.17,0.405,3.44,2.0,0.0,3.0,1.5,4.0,1.0,1.5,3.5,5.25,20.0,14.0,9.5,5.25,0.0,0.0,1.5,0.75,6.0,1.5,2.25,0.0,0.0,0.0,6.0,4.0,3.0,1.5,9.105,16.05,6.945,10.84125,2.604375,0.0,0.0,0.0,0.0,217.0,66.25,81.375
Eu1Yb2Se4,1.3,34.0,70.0,36.0,48.42857142857143,16.489795918367346,34.0,25.0,89.0,64.0,65.57142857142857,26.77551020408164,173.054,94.094,116.27314285714286,42.6435918367347,78.96,1095.0,601.0,750.7142857142857,293.38775510204084,494.0,13.0,10.428571428571429,6.36734693877551,4.857142857142857,0.979591836734694,120.0,198.0,78.0,150.28571428571428,34.61224489795918,120.0,1.185,2.55,1.3649999999999998,1.986428571428572,0.6440816326530612,2.55,2.0,0.0,2.2857142857142856,1.959183673469388,10.0,5.714285714285714,4.8979591836734695,5.0,5.714285714285714,16.0,7.0,15.0,1.7142857142857142,0.0,0.0,1.1428571428571428,0.979591836734694,0.0,0.0,0.0,7.0,7.0,1.0,7.0,7.0,2.142857142857143,1.3877551020408163,25.92,36.46,10.54,29.768571428571427,4.398367346938774,0.4565714285714286,0.3913469387755102,0.0,0.0,215.0,105.0,104.0
Ge0.3Si0.7,1.0,14.0,32.0,18.0,19.4,7.559999999999999,14.0,78.0,79.0,1.0,78.3,0.4199999999999988,72.64,44.5545,41.45184999999999,18.71289,28.0855,1687.0,475.5999999999999,1544.32,199.752,1687.0,0.0,14.0,0.0,3.3,0.4199999999999999,111.0,120.0,9.0,113.7,3.779999999999995,111.0,1.9,2.01,0.1099999999999998,1.933,0.0461999999999999,1.9,2.0,0.0,2.0,0.0,10.0,3.0,4.199999999999999,0.0,0.0,14.0,10.0,7.0,4.199999999999999,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,20.44,23.005,2.5649999999999977,21.2095,1.077299999999998,0.656,0.1638,0.0,0.0,2.0,226.4,0.8400000000000091
In1Sb1,0.24,49.0,51.0,2.0,50.0,1.0,49.0,75.0,85.0,10.0,80.0,5.0,121.76,6.942000000000007,118.289,3.471000000000004,114.818,903.78,474.03,666.765,237.015,429.75,2.0,14.0,1.0,5.0,0.0,139.0,142.0,3.0,140.5,1.5,139.0,1.78,2.05,0.2699999999999998,1.915,0.1349999999999999,1.78,2.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,15.0,2.0,14.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,24.26,31.56,7.299999999999997,27.91,3.649999999999999,0.0,0.0,0.0,0.0,27.0,152.5,13.5
Tm1As1,1.18,33.0,69.0,36.0,51.0,18.0,33.0,37.0,84.0,47.0,60.5,23.5,168.93421,94.01261,121.927905,47.006305000000005,74.9216,1818.0,728.0,1454.0,364.0,1090.0,12.0,9.0,6.0,5.0,1.0,119.0,190.0,71.0,154.5,35.5,119.0,1.25,2.18,0.9300000000000002,1.715,0.4650000000000001,1.25,2.0,0.0,1.5,1.5,10.0,5.0,5.0,6.5,6.5,15.0,0.0,15.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,1.0,1.0,0.5,3.0,2.0,2.0,1.0,22.175,29.78,7.605,25.9775,3.8025,0.0,0.0,0.0,0.0,28.0,180.0,14.0
Cd1S1,2.6,16.0,48.0,32.0,32.0,16.0,16.0,70.0,88.0,18.0,79.0,9.0,112.411,80.346,72.238,40.173,32.065,594.22,205.86,491.29,102.93,388.36,4.0,14.0,2.0,4.0,1.0,105.0,144.0,39.0,124.5,19.5,105.0,1.69,2.58,0.8900000000000001,2.135,0.445,1.69,2.0,0.0,2.0,2.0,10.0,5.0,5.0,0.0,0.0,12.0,6.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,19.495,25.786875,6.291874999999997,22.6409375,3.1459374999999987,1.101,1.101,0.0,0.0,124.0,132.0,62.0
Ga0.3As0.3Zn0.7Se0.7,1.93,30.0,34.0,4.0,32.00000000000001,1.7000000000000002,30.0,69.0,89.0,20.0,79.00000000000001,8.500000000000002,78.96,13.579999999999998,72.21569000000001,5.532789999999999,65.38,1090.0,787.0899999999999,624.2745000000001,187.6015,494.0,4.0,14.0,1.7000000000000002,4.0,0.0,119.0,122.0,3.0,120.85,1.15,120.0,1.65,2.55,0.8999999999999999,2.0685,0.3705,1.65,2.0,0.0,2.0000000000000004,1.7,0.0,10.000000000000002,1.7763568394002505e-15,0.0,0.0,16.0,4.0,14.0,1.7000000000000002,0.0,0.0,1.9,1.33,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.9,1.33,13.96,25.92,11.96,20.112875000000003,4.683625,0.27965,0.363545,0.0,0.0,180.0,107.3,78.30000000000001
Cd3P2,0.54,15.0,48.0,33.0,34.8,15.84,48.0,70.0,83.0,13.0,75.2,6.24,112.411,81.43723800000001,79.8361048,39.08987424,112.411,594.22,276.92,483.45200000000006,132.92159999999998,594.22,3.0,13.2,1.44,4.2,0.96,107.0,144.0,37.0,129.2,17.76,144.0,1.69,2.19,0.5,1.89,0.24,1.69,2.0,0.0,1.2,1.44,10.0,6.0,4.8,0.0,0.0,12.0,7.0,9.2,3.3600000000000003,0.0,0.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,19.495,22.5702380952,3.0752380952,20.72509523808,1.476114285696,0.65,0.78,0.0,0.0,192.0,117.2,92.16
Sm1As1,1.03,33.0,62.0,29.0,47.5,14.5,33.0,23.0,84.0,61.0,53.5,30.5,150.36,75.43840000000002,112.6408,37.71920000000001,74.9216,1345.0,255.0,1217.5,127.5,1090.0,12.0,9.0,6.0,5.0,1.0,119.0,198.0,79.0,158.5,39.5,119.0,1.17,2.18,1.0100000000000002,1.675,0.5050000000000001,1.17,2.0,0.0,1.5,1.5,10.0,5.0,5.0,3.0,3.0,15.0,7.0,11.5,3.5,0.0,0.0,1.5,1.5,0.0,0.0,0.0,8.0,8.0,4.0,8.0,5.0,5.5,2.5,22.175,33.23,11.054999999999996,27.7025,5.527499999999998,0.0,0.0,0.0,0.0,0.0,166.0,0.0
Rb1Sb1S2,2.1,16.0,51.0,35.0,30.0,14.0,16.0,4.0,88.0,84.0,66.25,31.125,121.76,89.69500000000001,67.83945,35.77445,32.065,903.78,591.3199999999999,498.24,202.77,388.36,15.0,12.0,5.5,4.0,1.0,105.0,220.0,115.0,142.25,38.875,105.0,0.82,2.58,1.7600000000000002,2.0075,0.5937500000000001,2.58,1.75,0.375,2.75,1.375,10.0,2.5,3.75,0.0,0.0,15.0,14.0,7.0,4.0,0.25,0.375,1.75,0.875,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.5,25.786875,90.7225,64.935625,43.4640625,23.62921875,1.101,1.101,0.0,0.0,159.0,133.75,63.75
Sr2V2Se3O15,2.96,8.0,38.0,30.0,15.636363636363637,10.413223140495868,8.0,8.0,89.0,81.0,76.36363636363636,17.9504132231405,87.62,71.62060000000001,34.27245454545454,24.91780165289256,15.9994,2183.0,2128.2,398.6363636363636,468.8677685950413,54.8,14.0,13.727272727272728,3.7190082644628095,2.727272727272727,0.9917355371900826,66.0,195.0,129.0,93.0,36.81818181818182,66.0,0.95,3.44,2.49,2.9277272727272727,0.6985537190082645,3.44,2.0,0.0,3.272727272727273,1.190082644628099,10.0,1.6363636363636365,2.5289256198347108,0.0,0.0,16.0,14.0,6.909090909090909,2.479338842975207,0.0,0.0,1.6363636363636365,0.5950413223140495,7.0,0.6363636363636364,1.1570247933884297,0.0,0.0,0.0,7.0,7.0,2.272727272727273,0.8595041322314052,9.105,54.23,45.125,15.855227272727276,9.722169421487605,0.1089545454545454,0.188194214876033,0.0,0.0,217.0,51.36363636363637,63.86776859504132
U1P2S7,1.41,15.0,92.0,77.0,23.4,13.72,16.0,20.0,88.0,68.0,80.2,12.039999999999996,238.02891,207.055148,52.4431434,37.11715332,32.065,1408.0,1090.7,476.112,186.3776,388.36,13.0,14.5,2.3,3.4,0.72,105.0,196.0,91.0,114.5,16.3,105.0,1.38,2.58,1.2000000000000002,2.382,0.2772,2.58,2.0,0.0,3.4,0.8400000000000001,1.0,0.1,0.18,0.3,0.54,6.0,1.0,5.8,0.3200000000000001,0.0,0.0,2.0,0.4,9.0,0.9,1.62,11.0,11.0,1.1,20.0,18.0,4.0,3.2,20.025,25.786875,5.761875,24.56736011904,1.7073208333440004,1.8664,0.4698399999999999,0.0,0.0,68.0,55.7,21.48
Ga1As1,1.51,31.0,33.0,2.0,32.0,1.0,31.0,74.0,84.0,10.0,79.0,5.0,74.9216,5.198599999999999,72.3223,2.5992999999999995,69.723,1090.0,787.0899999999999,696.455,393.545,302.91,2.0,14.0,1.0,4.0,0.0,119.0,122.0,3.0,120.5,1.5,119.0,1.81,2.18,0.3700000000000001,1.995,0.185,1.81,2.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,15.0,2.0,14.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,18.8575,22.175,3.317499999999999,20.51625,1.6587499999999995,0.0,0.0,0.0,0.0,102.0,115.0,51.0
Ta1O1N1,2.8,7.0,73.0,66.0,29.33333333333333,29.11111111111111,7.0,48.0,87.0,39.0,72.33333333333333,16.222222222222225,180.94788,166.94118,70.31799333333333,73.75325777777778,14.0067,3290.0,3235.2,1135.95,1436.0333333333335,54.8,11.0,12.0,4.666666666666667,3.333333333333333,1.777777777777778,66.0,170.0,104.0,102.33333333333331,45.11111111111111,66.0,1.5,3.44,1.94,2.66,0.7733333333333334,1.5,2.0,0.0,2.333333333333333,1.5555555555555554,3.0,1.0,1.3333333333333333,4.666666666666667,6.222222222222222,19.0,14.0,10.0,6.0,0.0,0.0,1.6666666666666667,1.111111111111111,7.0,2.333333333333333,3.111111111111111,0.0,0.0,0.0,7.0,5.0,4.0,2.0,9.105,18.12,9.015,13.997916666666669,3.261944444444444,2.1456666666666666,2.8608888888888893,0.0,0.0,217.0,145.0,88.66666666666667
Pd1Se2,0.4,34.0,46.0,12.0,38.0,5.333333333333333,34.0,62.0,89.0,27.0,80.0,12.0,106.42,27.460000000000008,88.11333333333333,12.204444444444448,78.96,1828.05,1334.05,938.6833333333334,592.9111111111112,494.0,6.0,14.0,2.6666666666666665,4.333333333333333,0.4444444444444443,120.0,139.0,19.0,126.33333333333331,8.444444444444443,120.0,2.2,2.55,0.3499999999999996,2.433333333333333,0.1555555555555554,2.55,1.3333333333333333,0.888888888888889,2.6666666666666665,1.777777777777778,0.0,10.0,0.0,0.0,0.0,16.0,6.0,14.0,2.6666666666666665,0.0,0.0,1.3333333333333333,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,14.41,25.92,11.510000000000002,22.08333333333333,5.115555555555557,0.5326666666666667,0.3551111111111111,0.0,0.0,211.0,84.33333333333333,93.7777777777778
Sb1Se1I1,1.66,34.0,53.0,19.0,46.0,8.0,34.0,85.0,96.0,11.0,90.0,4.0,126.90447,47.94447000000001,109.20815666666664,20.165437777777782,78.96,903.78,516.93,594.8766666666667,205.9355555555556,386.85,2.0,16.0,0.6666666666666666,4.666666666666667,0.4444444444444443,120.0,139.0,19.0,132.66666666666666,8.444444444444448,120.0,2.05,2.66,0.6100000000000003,2.42,0.2466666666666667,2.05,2.0,0.0,4.0,0.6666666666666666,0.0,10.0,0.0,0.0,0.0,17.0,2.0,16.0,0.6666666666666666,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.6666666666666666,25.92,43.015,17.095,33.498333333333335,6.344444444444445,0.6203333333333334,0.4135555555555556,0.0,0.0,152.0,81.33333333333333,56.44444444444444
K1Bi1Se2,0.7,19.0,83.0,64.0,42.5,20.25,34.0,3.0,89.0,86.0,66.75,31.875,208.9804,169.8821,101.499675,53.7403625,78.96,544.4,207.87,467.2325,65.35125000000002,494.0,15.0,12.0,5.5,4.5,0.75,120.0,203.0,83.0,147.75,27.75,120.0,0.82,2.55,1.73,1.985,0.5825,2.55,1.75,0.375,2.75,1.375,10.0,7.5,3.75,3.5,5.25,29.0,28.0,15.5,7.25,0.25,0.375,1.75,0.875,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.5,25.92,73.1066666667,47.18666666669999,39.474166666675,16.8162500000125,0.3995,0.3995,0.0,0.0,217.0,67.25,80.875
Bi0.4Te3Sb1.6,0.21,51.0,83.0,32.0,54.16,4.614400000000003,52.0,85.0,90.0,5.0,88.08,2.3040000000000003,208.9804,87.2204,132.241632,12.27820288000001,127.6,903.78,359.38,766.3575999999999,87.950336,722.66,1.0,15.6,0.4800000000000001,5.08,0.1472,138.0,148.0,10.0,139.12,1.4208000000000038,138.0,2.02,2.1,0.08,2.0776,0.0268800000000001,2.1,2.0,0.0,3.6,0.48,0.0,10.0,0.0,1.12,2.0608,29.0,14.0,16.72,1.9647999999999992,0.0,0.0,2.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.4,0.48,31.56,34.7633333333,3.203333333299998,33.59319999998,1.4041599999839982,0.2784,0.2227199999999999,0.0,0.0,154.0,145.28000000000003,21.32479999999997
Na2Te1Se3,1.95,11.0,52.0,41.0,29.33333333333333,12.22222222222222,34.0,2.0,90.0,88.0,60.16666666666666,38.77777777777778,127.6,104.61023072,68.40992309333333,30.28010254222222,78.96,722.66,351.79,491.06666666666666,80.13111111111111,494.0,15.0,11.0,6.666666666666667,3.8333333333333335,0.5555555555555555,120.0,166.0,46.0,138.33333333333334,18.444444444444446,120.0,0.93,2.55,1.6199999999999997,1.935,0.6699999999999999,2.55,1.6666666666666667,0.4444444444444444,2.6666666666666665,1.7777777777777777,10.0,6.666666666666667,4.444444444444445,0.0,0.0,16.0,15.0,11.0,6.666666666666667,0.3333333333333333,0.4444444444444445,1.3333333333333333,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.6666666666666667,0.4444444444444444,25.92,34.7633333333,8.843333333299995,28.50166666665,2.581666666649999,0.4768333333333334,0.3221666666666666,0.0,0.0,215.0,108.66666666666669,94.66666666666669
Tl2Te3,0.69,52.0,81.0,29.0,63.6,13.919999999999998,52.0,76.0,90.0,14.0,84.4,6.719999999999999,204.3833,76.7833,158.31331999999998,36.85598399999999,127.6,722.66,145.65999999999997,664.396,69.9168,722.66,3.0,14.8,1.44,5.4,0.4800000000000001,138.0,145.0,7.0,140.8,3.360000000000002,138.0,1.62,2.1,0.48,1.908,0.2304,2.1,2.0,0.0,2.8,1.44,0.0,10.0,0.0,5.6,6.719999999999999,27.0,11.0,20.4,5.279999999999999,0.0,0.0,3.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.2,1.44,26.91,34.7633333333,7.853333333299997,31.62199999998,3.769599999983998,0.2784,0.2227199999999999,0.0,0.0,42.0,168.8,20.160000000000004
Al0.74Gd3Si0.7S7,2.34,13.0,64.0,51.0,28.27097902097902,18.73899701696904,16.0,27.0,88.0,61.0,70.42132867132867,22.773424128319235,157.25,130.2684614,64.32090809125874,48.73903421787129,32.065,1687.0,1298.64,817.1492832167831,524.7421298107486,388.36,13.0,12.27447552447552,4.864235414934717,3.786713286713286,1.1608147097657584,105.0,196.0,91.0,130.26573426573424,34.4760134969925,105.0,1.2,2.58,1.38,2.1137587412587413,0.5705749669910509,2.58,2.0,0.0,2.6346153846153846,1.670925228617536,1.0,0.2622377622377622,0.3869382365885862,1.835664335664336,2.7085676561201035,10.0,7.0,6.732517482517482,1.7137146070712497,0.0,0.0,1.7919580419580416,0.939838133894078,9.0,2.36013986013986,3.482444129297276,7.0,7.0,1.835664335664336,16.0,14.0,5.9877622377622375,5.251173651523302,16.48,32.05,15.569999999999997,26.50011582167832,2.910778415203674,1.3946765734265734,0.9879832143381092,0.0,0.0,157.0,122.15034965034964,63.82035796371459
Cs1Tb1Zn1Te3,2.12,30.0,65.0,35.0,51.0,7.0,52.0,5.0,90.0,85.0,62.16666666666666,30.11111111111111,158.92535,93.54535,123.33513365,19.31837788333334,127.6,1629.0,1327.41,798.5416666666666,276.81944444444446,722.66,15.0,10.666666666666666,5.777777777777778,5.166666666666667,0.5555555555555557,122.0,244.0,122.0,162.33333333333334,37.77777777777778,138.0,0.79,2.1,1.31,1.6583333333333334,0.4416666666666667,2.1,1.8333333333333333,0.2777777777777778,2.0,2.0,10.0,6.666666666666667,4.444444444444445,1.5,2.5,16.0,15.0,12.0,4.0,0.1666666666666666,0.2777777777777778,1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.8333333333333334,5.0,5.0,2.0,1.0,13.96,115.765,101.805,44.29194444443333,23.82435185185556,0.232,0.232,0.0,0.0,77.0,178.83333333333334,26.83333333333333
Ba1B6,2.64,5.0,56.0,51.0,12.285714285714286,12.48979591836735,5.0,9.0,72.0,63.0,63.0,15.428571428571429,137.327,126.516,28.884714285714285,30.98351020408163,10.811,2348.0,1348.0,2155.428571428572,330.1224489795917,2348.0,11.0,11.428571428571429,2.693877551020408,2.571428571428572,0.979591836734694,84.0,215.0,131.0,102.71428571428572,32.08163265306122,84.0,0.89,2.04,1.15,1.875714285714286,0.2816326530612243,2.04,2.0,0.0,0.8571428571428571,0.2448979591836735,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.857142857142857,0.2448979591836734,0.0,0.0,4.285714285714286,1.2244897959183676,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.285714285714286,1.2244897959183676,7.1725,63.59,56.4175,15.232142857142858,13.8165306122449,1.3062857142857145,0.3732244897959184,0.0,0.0,63.0,175.0,15.428571428571429
Rb2Cd3Te4,2.3,37.0,52.0,15.0,47.333333333333336,4.592592592592592,52.0,4.0,90.0,86.0,64.22222222222223,26.76543209876543,127.6,42.1322,113.17428888888888,12.822854320987652,127.6,722.66,410.2,588.691111111111,122.76938271604942,722.66,15.0,11.333333333333334,4.592592592592592,5.0,0.0,138.0,220.0,82.0,158.22222222222223,27.456790123456795,138.0,0.82,2.1,1.2800000000000002,1.6788888888888889,0.3817283950617284,2.1,1.7777777777777777,0.345679012345679,1.7777777777777777,1.9753086419753088,10.0,7.777777777777778,3.45679012345679,0.0,0.0,16.0,15.0,11.333333333333334,4.592592592592592,0.2222222222222222,0.345679012345679,0.8888888888888888,0.9876543209876544,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1111111111111112,0.7901234567901234,19.495,90.7225,71.22749999999999,42.109259259244446,21.605884773669136,0.2062222222222222,0.2291358024691357,0.0,0.0,77.0,183.11111111111111,27.65432098765432
Ag1I1,2.8,47.0,53.0,6.0,50.0,3.0,47.0,65.0,96.0,31.0,80.5,15.5,126.90447,19.03627,117.386335,9.518135,107.8682,1234.93,848.08,810.8900000000001,424.04,386.85,6.0,14.0,3.0,5.0,0.0,139.0,145.0,6.0,142.0,3.0,139.0,1.93,2.66,0.7300000000000002,2.295,0.3650000000000001,1.93,1.5,0.5,2.5,2.5,0.0,10.0,0.0,0.0,0.0,17.0,6.0,14.0,3.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.33,43.015,26.685,29.6725,13.3425,0.531,0.531,0.0,0.0,161.0,144.5,80.5
Cd1Se1,1.84,34.0,48.0,14.0,41.0,7.0,34.0,70.0,89.0,19.0,79.5,9.5,112.411,33.45100000000001,95.6855,16.725500000000004,78.96,594.22,100.22000000000004,544.11,50.110000000000014,494.0,4.0,14.0,2.0,4.5,0.5,120.0,144.0,24.0,132.0,12.0,120.0,1.69,2.55,0.8599999999999999,2.12,0.4299999999999999,1.69,2.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,4.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,19.495,25.92,6.425000000000001,22.707500000000003,3.2125000000000004,0.3995,0.3995,0.0,0.0,180.0,104.0,90.0
Rb2Ba1Nb2Se11,1.53,34.0,56.0,22.0,36.625,3.609375,34.0,4.0,89.0,85.0,68.125,28.703125,137.327,58.367,85.16471,8.531476250000004,78.96,2750.0,2437.54,784.9325,518.1503125,494.0,15.0,11.875,5.671875,4.375,0.515625,120.0,220.0,100.0,143.9375,32.9140625,120.0,0.82,2.55,1.73,2.11125,0.6032812499999998,2.55,1.75,0.375,2.75,1.71875,10.0,7.375,3.609375,0.0,0.0,16.0,15.0,11.875,5.671875,0.25,0.375,1.375,0.859375,6.0,0.75,1.3125,0.0,0.0,0.0,7.0,7.0,2.375,1.15625,18.18,90.7225,72.54249999999999,35.4071875,17.351679687499995,0.5493125,0.3433203125,0.0,0.0,215.0,81.1875,92.3828125
Ta1Zr1N3,1.72,7.0,73.0,66.0,26.8,23.76,7.0,44.0,82.0,38.0,67.6,17.28,180.94788,166.94118,62.838396,58.598035200000005,14.0067,3290.0,3226.95,1121.4299999999998,1270.056,63.05,11.0,10.8,5.04,3.4,1.6799999999999995,71.0,175.0,104.0,111.6,48.72,71.0,1.33,3.04,1.71,2.39,0.78,3.04,2.0,0.0,1.8,1.44,3.0,1.0,1.2,2.8,4.48,19.0,15.0,7.6,4.56,0.0,0.0,1.8,1.44,8.0,3.0,3.6,0.0,0.0,0.0,8.0,5.0,4.8,2.16,14.76875,23.195,8.42625,17.12425,2.8266,3.8622,3.0897600000000005,0.0,0.0,35.0,201.0,11.2
